loan_id,credit_score,annual_income,dti_ratio,loan_amount,loan_term_months,employment_years,delinq_2yrs,open_accounts,revolving_utilization_pct,home_ownership,purpose,region,origination_year,is_default,risk_grade
L110828,689,83900.0,9.8,5900.0,60,2.1,0,6,89.6,MORTGAGE,medical,South,2023,0,C (Prime)
L110829,603,61400.0,16.3,7400.0,60,3.4,0,7,52.5,OWN,auto,West,2023,0,D (Near-Prime)
L110830,682,44700.0,7.3,6500.0,36,3.8,0,9,62.1,MORTGAGE,credit_card,Northeast,2024,0,C (Prime)
L110831,598,30000.0,9.9,5200.0,36,2.9,0,10,14.7,OWN,debt_consolidation,South,2025,0,D (Near-Prime)
L110832,468,65400.0,48.4,16900.0,36,4.0,0,8,51.1,OWN,credit_card,Midwest,2022,1,E (Subprime)
L110833,761,33900.0,11.2,6500.0,60,2.6,0,10,62.4,OWN,small_business,Northeast,2025,0,A (Super-Prime)
L110834,759,88400.0,12.7,12000.0,36,8.0,0,12,21.8,OWN,small_business,South,2024,0,A (Super-Prime)
L110835,586,74200.0,10.1,4700.0,36,10.1,1,7,37.2,RENT,other,South,2022,0,D (Near-Prime)
L110836,635,36300.0,17.4,5400.0,60,7.2,1,6,42.6,MORTGAGE,debt_consolidation,West,2024,0,D (Near-Prime)
L110837,696,47100.0,17.4,6300.0,60,2.7,0,5,23.6,MORTGAGE,debt_consolidation,South,2024,1,C (Prime)
L110838,657,129600.0,19.7,17100.0,60,0.8,1,13,40.4,RENT,debt_consolidation,South,2022,0,C (Prime)
L110839,626,72200.0,2.5,8200.0,60,1.2,0,5,33.1,MORTGAGE,credit_card,West,2022,1,D (Near-Prime)
L110840,649,86400.0,32.8,9900.0,36,2.1,0,7,76.6,RENT,debt_consolidation,South,2024,1,D (Near-Prime)
L110841,666,40000.0,22.4,5400.0,36,0.3,0,9,70.6,OWN,credit_card,West,2024,0,C (Prime)
L110842,646,77600.0,9.9,9300.0,36,11.8,1,10,44.2,OWN,home_improvement,South,2022,0,D (Near-Prime)
L110843,696,27000.0,3.7,8000.0,36,6.3,0,15,16.5,OWN,home_improvement,West,2023,1,C (Prime)
L110844,667,73100.0,21.4,17700.0,60,11.1,0,5,67.8,RENT,other,West,2024,0,C (Prime)
L110845,632,85500.0,8.6,6700.0,36,34.9,0,10,61.1,RENT,home_improvement,West,2022,0,D (Near-Prime)
L110846,684,46700.0,17.2,9800.0,36,3.1,0,7,11.5,RENT,other,West,2025,1,C (Prime)
L110847,574,65700.0,8.5,15800.0,36,24.4,0,6,20.5,MORTGAGE,debt_consolidation,Northeast,2025,0,E (Subprime)
L110848,776,43300.0,12.9,8600.0,36,1.6,0,5,47.4,OWN,auto,Northeast,2024,1,A (Super-Prime)
L110849,569,45500.0,18.2,8000.0,36,0.2,2,8,26.2,MORTGAGE,auto,Midwest,2024,1,E (Subprime)
L110850,677,59400.0,29.9,7300.0,36,21.7,1,7,28.1,RENT,debt_consolidation,South,2022,0,C (Prime)
L110851,704,65600.0,16.1,17800.0,36,2.0,0,4,61.9,MORTGAGE,debt_consolidation,South,2024,0,B (Prime+)
L110852,709,56700.0,34.9,11500.0,36,6.2,0,11,35.2,MORTGAGE,auto,West,2025,0,B (Prime+)
L110853,699,66600.0,26.1,11600.0,36,14.2,0,9,25.5,MORTGAGE,home_improvement,Midwest,2025,0,C (Prime)
L110854,764,31300.0,1.9,16400.0,36,2.0,0,7,22.8,RENT,home_improvement,South,2025,0,A (Super-Prime)
L110855,609,24900.0,11.8,19300.0,60,1.1,1,5,18.8,MORTGAGE,debt_consolidation,South,2024,0,D (Near-Prime)
L110856,677,65800.0,1.5,13700.0,36,6.3,2,4,38.0,MORTGAGE,debt_consolidation,Midwest,2025,0,C (Prime)
L110857,691,15400.0,8.4,7000.0,60,4.3,0,9,54.0,RENT,home_improvement,Northeast,2024,1,C (Prime)
L110858,650,22600.0,9.0,29500.0,36,9.6,0,12,54.1,RENT,debt_consolidation,West,2023,0,D (Near-Prime)
L110859,643,26400.0,34.4,7600.0,36,2.4,0,5,15.6,MORTGAGE,credit_card,South,2025,1,D (Near-Prime)
L110860,766,76600.0,10.2,5400.0,36,4.2,0,1,81.5,RENT,debt_consolidation,Northeast,2023,1,A (Super-Prime)
L110861,635,73200.0,26.6,18100.0,60,3.2,0,5,65.3,MORTGAGE,medical,West,2024,1,D (Near-Prime)
L110862,651,249800.0,22.2,12400.0,60,5.1,0,9,17.7,MORTGAGE,debt_consolidation,Midwest,2023,0,C (Prime)
L110863,664,45000.0,15.5,14300.0,36,13.3,0,10,9.0,MORTGAGE,home_improvement,South,2025,0,C (Prime)
L110864,668,44100.0,6.3,5300.0,36,11.8,0,7,8.1,OWN,debt_consolidation,Midwest,2023,0,C (Prime)
L110865,692,49100.0,13.8,12500.0,36,6.2,1,9,35.4,RENT,debt_consolidation,South,2022,0,C (Prime)
L110866,668,25900.0,17.4,8900.0,36,2.2,0,9,19.5,RENT,debt_consolidation,Northeast,2024,0,C (Prime)
L110867,706,87000.0,30.8,18500.0,60,7.0,0,6,54.7,MORTGAGE,home_improvement,South,2024,0,B (Prime+)
L110868,691,32900.0,15.4,4500.0,60,4.0,0,7,35.1,OWN,home_improvement,West,2023,0,C (Prime)
L110869,713,34900.0,9.6,16000.0,36,0.7,0,9,54.0,RENT,auto,South,2024,0,B (Prime+)
L110870,771,57600.0,19.9,16700.0,36,2.6,0,8,51.7,RENT,auto,West,2022,0,A (Super-Prime)
L110871,627,40300.0,23.4,6200.0,36,5.3,0,11,63.1,RENT,credit_card,Midwest,2023,0,D (Near-Prime)
L110872,789,67400.0,37.0,5500.0,60,0.5,0,7,48.4,RENT,medical,Midwest,2022,0,A (Super-Prime)
L110873,653,76100.0,11.8,5000.0,60,1.6,1,11,26.2,MORTGAGE,other,Midwest,2024,0,C (Prime)
L110874,725,77800.0,21.0,16100.0,60,2.4,1,9,59.5,MORTGAGE,debt_consolidation,South,2023,0,B (Prime+)
L110875,692,51700.0,5.0,17000.0,36,1.6,0,10,14.6,RENT,auto,South,2025,0,C (Prime)
L110876,662,33800.0,14.2,4000.0,36,0.1,0,12,60.4,OWN,debt_consolidation,South,2025,1,C (Prime)
L110877,554,51900.0,8.9,11500.0,60,2.7,1,6,12.6,MORTGAGE,debt_consolidation,West,2022,1,E (Subprime)
L110878,786,29900.0,5.2,14500.0,36,3.5,0,7,32.5,RENT,credit_card,South,2025,0,A (Super-Prime)
L110879,632,24100.0,7.6,12400.0,36,0.2,1,8,17.0,OWN,debt_consolidation,Northeast,2025,0,D (Near-Prime)
L110880,630,23400.0,14.1,11700.0,36,0.6,0,7,42.5,RENT,medical,South,2025,0,D (Near-Prime)
L110881,751,86900.0,28.0,5500.0,36,9.4,1,6,72.5,MORTGAGE,small_business,West,2025,1,A (Super-Prime)
L110882,686,25600.0,24.5,4900.0,36,7.9,0,8,32.7,MORTGAGE,other,Northeast,2022,1,C (Prime)
L110883,805,93700.0,1.6,6800.0,36,6.3,0,8,29.9,RENT,debt_consolidation,Northeast,2022,0,A (Super-Prime)
L110884,791,50400.0,13.6,24100.0,36,2.9,0,3,30.2,RENT,medical,Northeast,2024,0,A (Super-Prime)
L110885,728,43600.0,10.8,10000.0,36,1.1,0,2,91.8,MORTGAGE,debt_consolidation,Midwest,2025,0,B (Prime+)
L110886,698,53700.0,16.7,11400.0,36,3.8,0,9,14.3,RENT,debt_consolidation,West,2025,0,C (Prime)
L110887,731,118000.0,29.0,12300.0,36,5.8,0,6,37.0,MORTGAGE,debt_consolidation,South,2022,0,B (Prime+)
L110888,596,25300.0,17.9,14900.0,36,9.3,1,5,53.6,MORTGAGE,debt_consolidation,West,2025,0,D (Near-Prime)
L110889,693,65700.0,8.6,12100.0,36,0.3,0,8,39.4,MORTGAGE,debt_consolidation,South,2024,0,C (Prime)
L110890,691,41000.0,17.4,5800.0,36,19.7,0,5,24.2,RENT,medical,South,2025,0,C (Prime)
L110891,651,30400.0,15.0,3000.0,60,12.8,0,9,14.6,MORTGAGE,home_improvement,Northeast,2025,1,C (Prime)
L110892,698,18000.0,19.3,10400.0,60,0.1,0,7,42.9,RENT,credit_card,Northeast,2022,1,C (Prime)
L110893,587,31800.0,6.1,6600.0,60,2.3,0,6,15.5,MORTGAGE,credit_card,West,2025,0,D (Near-Prime)
L110894,740,31800.0,5.6,8300.0,36,1.9,0,11,76.7,MORTGAGE,medical,Northeast,2025,1,B (Prime+)
L110895,765,52700.0,10.8,8400.0,36,0.3,0,7,51.8,RENT,credit_card,West,2023,0,A (Super-Prime)
L110896,598,80900.0,5.2,9700.0,60,6.4,0,6,27.8,OWN,debt_consolidation,Northeast,2023,1,D (Near-Prime)
L110897,691,64100.0,4.8,4000.0,36,3.5,0,6,39.0,RENT,other,South,2025,0,C (Prime)
L110898,782,45700.0,1.8,6600.0,36,10.8,0,8,15.2,OWN,small_business,South,2022,0,A (Super-Prime)
L110899,709,125000.0,5.3,15200.0,60,3.1,0,7,51.4,RENT,debt_consolidation,West,2025,0,B (Prime+)
L110900,615,38200.0,7.1,12600.0,60,0.8,0,10,44.0,RENT,debt_consolidation,Northeast,2024,1,D (Near-Prime)
L110901,618,53500.0,26.3,12400.0,36,2.7,0,8,44.3,OWN,credit_card,West,2025,0,D (Near-Prime)
L110902,737,44100.0,18.9,7100.0,36,2.8,0,10,53.0,MORTGAGE,other,West,2025,0,B (Prime+)
L110903,800,73600.0,22.1,18300.0,36,1.1,0,11,18.1,RENT,auto,West,2023,0,A (Super-Prime)
L110904,611,67000.0,26.9,5400.0,60,6.2,1,6,26.7,RENT,home_improvement,South,2024,1,D (Near-Prime)
L110905,684,52100.0,20.4,8700.0,36,0.7,0,5,35.1,RENT,debt_consolidation,South,2025,1,C (Prime)
L110906,631,71900.0,13.7,4100.0,60,0.4,2,8,57.0,OWN,home_improvement,South,2022,0,D (Near-Prime)
L110907,663,60900.0,18.7,6200.0,36,0.9,0,10,19.5,OWN,debt_consolidation,Midwest,2022,0,C (Prime)
L110908,701,37700.0,2.5,10300.0,60,2.1,0,6,37.3,RENT,auto,West,2025,0,B (Prime+)
L110909,679,85500.0,14.3,5700.0,36,3.7,0,8,42.4,RENT,credit_card,South,2024,0,C (Prime)
L110910,637,41000.0,18.1,11400.0,60,9.2,0,9,87.6,OWN,debt_consolidation,South,2025,0,D (Near-Prime)
L110911,817,38200.0,5.2,13900.0,36,8.9,0,9,91.6,MORTGAGE,home_improvement,Midwest,2025,0,A (Super-Prime)
L110912,671,76300.0,14.3,12700.0,60,1.5,0,13,33.3,OWN,debt_consolidation,Midwest,2023,1,C (Prime)
L110913,670,41300.0,35.1,19600.0,60,4.7,0,9,27.6,RENT,debt_consolidation,Northeast,2024,0,C (Prime)
L110914,753,53900.0,18.4,11800.0,36,25.5,0,7,50.0,RENT,debt_consolidation,Northeast,2024,0,A (Super-Prime)
L110915,682,195700.0,34.9,15900.0,60,4.5,0,6,37.8,RENT,debt_consolidation,South,2024,0,C (Prime)
L110916,668,82600.0,20.8,11800.0,60,5.7,1,5,40.7,MORTGAGE,debt_consolidation,Northeast,2025,0,C (Prime)
L110917,743,40800.0,14.3,12100.0,36,12.7,0,7,34.2,MORTGAGE,debt_consolidation,Midwest,2024,0,B (Prime+)
L110918,615,40600.0,2.9,6300.0,36,3.6,0,12,24.1,MORTGAGE,debt_consolidation,South,2025,1,D (Near-Prime)
L110919,730,87800.0,13.7,11300.0,60,2.3,0,8,58.8,OWN,debt_consolidation,South,2024,0,B (Prime+)
L110920,748,63900.0,12.7,8200.0,36,5.9,1,6,32.0,RENT,debt_consolidation,Northeast,2025,1,B (Prime+)
L110921,724,33500.0,36.0,9900.0,60,6.9,1,6,13.8,MORTGAGE,debt_consolidation,West,2025,0,B (Prime+)
L110922,670,74500.0,28.2,9000.0,36,7.9,0,9,18.5,RENT,debt_consolidation,Midwest,2024,0,C (Prime)
L110923,681,23600.0,11.0,7900.0,36,40.0,1,3,30.1,MORTGAGE,auto,Northeast,2024,0,C (Prime)
L110924,571,103100.0,11.2,24800.0,60,1.3,0,12,58.1,RENT,medical,South,2025,1,E (Subprime)
L110925,673,101600.0,10.0,5700.0,36,5.2,0,10,13.2,RENT,credit_card,Midwest,2023,0,C (Prime)
L110926,700,123200.0,11.4,18500.0,60,1.7,1,10,25.9,MORTGAGE,medical,West,2022,0,C (Prime)
L110927,737,27700.0,18.9,11100.0,60,2.3,0,9,80.5,MORTGAGE,debt_consolidation,Midwest,2022,0,B (Prime+)
L110928,690,73300.0,22.4,33400.0,60,3.1,0,7,58.0,OWN,other,South,2023,0,C (Prime)
L110929,656,146500.0,4.8,11800.0,36,1.4,0,7,40.3,MORTGAGE,medical,South,2025,0,C (Prime)
L110930,627,66900.0,6.8,10000.0,36,5.5,0,10,50.9,RENT,other,West,2024,0,D (Near-Prime)
L110931,678,49200.0,23.4,5700.0,36,13.3,0,5,28.6,RENT,small_business,West,2024,0,C (Prime)
L110932,690,105400.0,24.3,11800.0,60,10.2,1,6,29.3,MORTGAGE,debt_consolidation,Northeast,2025,0,C (Prime)
L110933,759,26200.0,11.9,12700.0,36,2.9,1,5,47.6,RENT,auto,Midwest,2025,0,A (Super-Prime)
L110934,682,51400.0,10.2,5900.0,36,0.4,0,8,29.2,RENT,auto,Midwest,2023,0,C (Prime)
L110935,649,67100.0,6.6,15100.0,36,3.1,0,7,44.7,RENT,credit_card,South,2023,0,D (Near-Prime)
L110936,674,42700.0,17.8,13400.0,36,2.3,0,14,73.4,RENT,credit_card,South,2023,1,C (Prime)
L110937,650,55500.0,10.4,25600.0,36,17.8,0,4,70.3,OWN,credit_card,Northeast,2024,1,D (Near-Prime)
L110938,666,85800.0,10.9,4900.0,36,20.6,0,5,5.7,OWN,auto,Midwest,2025,0,C (Prime)
L110939,539,81900.0,15.4,5200.0,60,1.1,1,7,61.4,OWN,home_improvement,Midwest,2023,0,E (Subprime)
L110940,579,52400.0,12.3,20400.0,36,0.6,0,8,59.8,RENT,debt_consolidation,West,2024,1,E (Subprime)
L110941,604,29400.0,9.2,10700.0,36,2.9,1,12,50.7,MORTGAGE,other,Northeast,2025,1,D (Near-Prime)
L110942,711,24900.0,23.5,6800.0,60,4.2,1,9,48.1,MORTGAGE,auto,Midwest,2024,0,B (Prime+)
L110943,676,33900.0,2.1,6000.0,36,8.6,2,15,48.3,RENT,debt_consolidation,South,2025,0,C (Prime)
L110944,691,41200.0,10.4,3800.0,60,0.7,0,8,55.7,MORTGAGE,credit_card,South,2025,0,C (Prime)
L110945,756,36600.0,21.9,7100.0,60,0.5,1,8,13.3,MORTGAGE,auto,South,2024,0,A (Super-Prime)
L110946,614,223700.0,27.5,11000.0,36,2.5,1,10,11.8,RENT,medical,South,2024,0,D (Near-Prime)
L110947,755,48600.0,13.0,21500.0,36,1.8,0,10,88.5,RENT,debt_consolidation,Northeast,2025,0,A (Super-Prime)
L110948,706,50200.0,11.3,25800.0,60,5.1,0,11,48.0,MORTGAGE,auto,South,2025,0,B (Prime+)
L110949,635,74100.0,7.3,37900.0,60,0.3,0,4,44.0,RENT,medical,South,2022,0,D (Near-Prime)
L110950,777,27800.0,7.7,2300.0,36,26.9,2,9,44.3,MORTGAGE,debt_consolidation,South,2024,1,A (Super-Prime)
L110951,589,40000.0,14.5,5700.0,36,3.2,0,10,8.1,RENT,credit_card,Northeast,2022,0,D (Near-Prime)
L110952,609,72600.0,5.9,14200.0,36,0.3,1,6,59.0,RENT,home_improvement,Northeast,2025,1,D (Near-Prime)
L110953,668,37500.0,21.3,16600.0,36,5.0,1,8,46.0,MORTGAGE,credit_card,Midwest,2022,0,C (Prime)
L110954,707,89300.0,11.7,9900.0,36,11.9,1,7,67.2,RENT,medical,West,2024,0,B (Prime+)
L110955,669,39000.0,34.0,30000.0,60,12.2,0,6,25.4,RENT,other,South,2022,0,C (Prime)
L110956,544,60400.0,2.2,1900.0,60,5.0,0,12,73.7,RENT,home_improvement,Northeast,2022,1,E (Subprime)
L110957,662,112000.0,7.4,11300.0,60,13.1,0,5,29.0,RENT,debt_consolidation,South,2023,0,C (Prime)
L110958,676,93700.0,3.5,11800.0,36,0.1,0,5,52.0,RENT,credit_card,West,2025,0,C (Prime)
L110959,845,57800.0,28.6,23200.0,36,6.3,1,11,63.8,MORTGAGE,debt_consolidation,West,2024,0,A (Super-Prime)
L110960,769,57900.0,20.4,5700.0,36,4.6,0,10,39.4,RENT,debt_consolidation,West,2025,0,A (Super-Prime)
L110961,689,78000.0,22.0,7500.0,36,1.2,0,13,3.9,MORTGAGE,home_improvement,South,2022,1,C (Prime)
L110962,611,43900.0,2.9,6600.0,36,0.6,1,9,19.0,OWN,medical,Northeast,2022,0,D (Near-Prime)
L110963,703,31200.0,8.9,9800.0,60,2.4,0,10,42.5,RENT,small_business,South,2024,0,B (Prime+)
L110964,606,89000.0,22.1,6900.0,36,2.6,2,9,37.5,MORTGAGE,credit_card,South,2024,0,D (Near-Prime)
L110965,694,95700.0,6.0,7400.0,36,0.5,1,11,45.7,MORTGAGE,other,West,2025,0,C (Prime)
L110966,705,62200.0,18.5,9400.0,60,1.7,0,9,37.5,MORTGAGE,auto,South,2024,1,B (Prime+)
L110967,655,48100.0,6.3,9000.0,36,2.1,1,9,58.4,MORTGAGE,auto,West,2025,0,C (Prime)
L110968,697,30600.0,6.7,50000.0,60,8.6,0,5,61.0,MORTGAGE,other,West,2023,0,C (Prime)
L110969,660,39500.0,8.1,17400.0,36,1.0,0,8,9.0,MORTGAGE,auto,West,2022,0,C (Prime)
L110970,644,45400.0,24.6,15000.0,60,9.7,1,7,11.8,MORTGAGE,debt_consolidation,South,2022,0,D (Near-Prime)
L110971,780,61700.0,22.3,6100.0,60,9.8,0,10,51.7,RENT,medical,Northeast,2024,0,A (Super-Prime)
L110972,718,82500.0,6.9,13800.0,60,5.5,0,8,70.9,RENT,credit_card,West,2024,0,B (Prime+)
L110973,661,55600.0,22.0,31400.0,36,3.1,0,6,34.2,RENT,credit_card,Northeast,2024,0,C (Prime)
L110974,632,66000.0,30.4,10700.0,36,7.8,0,8,25.9,MORTGAGE,auto,Northeast,2022,0,D (Near-Prime)
L110975,692,28300.0,8.9,9300.0,36,0.0,2,9,15.8,MORTGAGE,credit_card,South,2025,0,C (Prime)
L110976,717,57400.0,18.5,11300.0,36,1.7,0,6,15.3,MORTGAGE,debt_consolidation,South,2025,0,B (Prime+)
L110977,736,97000.0,10.1,10700.0,60,16.9,1,6,71.6,MORTGAGE,home_improvement,Midwest,2024,0,B (Prime+)
L110978,776,38500.0,15.2,11400.0,36,2.6,0,4,11.6,MORTGAGE,medical,Midwest,2025,0,A (Super-Prime)
L110979,711,20900.0,14.0,7300.0,36,1.7,1,12,53.8,MORTGAGE,credit_card,South,2023,0,B (Prime+)
L110980,609,76000.0,9.3,35000.0,60,1.8,0,10,65.2,RENT,credit_card,Northeast,2025,0,D (Near-Prime)
L110981,811,114200.0,22.5,10300.0,36,3.1,1,8,63.7,RENT,credit_card,Northeast,2024,0,A (Super-Prime)
L110982,756,77800.0,26.9,21500.0,36,0.1,1,7,51.3,RENT,auto,Midwest,2023,0,A (Super-Prime)
L110983,734,42200.0,8.0,15900.0,60,5.0,0,10,36.9,RENT,small_business,South,2025,0,B (Prime+)
L110984,767,72900.0,29.8,15300.0,36,0.1,0,3,77.6,RENT,home_improvement,South,2024,0,A (Super-Prime)
L110985,585,19000.0,22.8,7500.0,60,4.3,1,5,38.6,OWN,credit_card,West,2023,1,D (Near-Prime)
L110986,657,56000.0,13.1,7000.0,60,8.1,0,6,70.7,OWN,other,Northeast,2022,1,C (Prime)
L110987,648,37100.0,6.0,7500.0,60,9.8,0,11,49.8,RENT,other,West,2025,0,D (Near-Prime)
L110988,757,94900.0,18.4,7900.0,36,6.7,0,9,48.1,RENT,medical,Midwest,2024,1,A (Super-Prime)
L110989,605,32800.0,18.8,5200.0,36,11.2,0,13,44.1,MORTGAGE,home_improvement,South,2023,1,D (Near-Prime)
L110990,660,150300.0,5.0,10500.0,36,1.5,1,8,57.0,RENT,debt_consolidation,West,2022,0,C (Prime)
L110991,778,180500.0,5.0,9500.0,36,2.9,0,11,31.0,RENT,credit_card,Midwest,2023,0,A (Super-Prime)
L110992,723,143300.0,13.5,11800.0,36,3.4,0,4,41.0,RENT,home_improvement,West,2023,0,B (Prime+)
L110993,656,88700.0,19.8,9000.0,60,5.1,0,6,58.1,MORTGAGE,home_improvement,Northeast,2025,0,C (Prime)
L110994,802,37400.0,18.7,19200.0,36,2.3,2,7,83.5,MORTGAGE,other,Northeast,2022,0,A (Super-Prime)
L110995,596,46700.0,11.1,10900.0,60,0.4,1,7,39.0,MORTGAGE,home_improvement,West,2025,0,D (Near-Prime)
L110996,710,88200.0,20.0,14400.0,60,1.1,0,9,28.9,MORTGAGE,other,South,2025,0,B (Prime+)
L110997,666,65500.0,3.5,5700.0,36,0.6,1,7,15.2,OWN,debt_consolidation,Midwest,2022,0,C (Prime)
L110998,714,39300.0,16.4,8400.0,36,1.8,0,7,36.8,RENT,medical,South,2024,0,B (Prime+)
L110999,663,48100.0,8.6,5900.0,36,4.0,1,11,64.2,RENT,other,South,2024,0,C (Prime)
L111000,627,35800.0,16.3,12100.0,60,4.2,0,6,56.8,RENT,debt_consolidation,South,2024,0,D (Near-Prime)
L111001,695,65700.0,13.1,28600.0,36,3.5,0,13,19.9,MORTGAGE,debt_consolidation,West,2022,0,C (Prime)
L111002,596,52200.0,20.6,7100.0,36,8.4,0,10,15.8,RENT,credit_card,Midwest,2024,0,D (Near-Prime)
L111003,715,102800.0,4.6,16000.0,36,4.9,0,8,42.0,OWN,debt_consolidation,West,2025,0,B (Prime+)
L111004,660,77500.0,15.3,5000.0,36,0.3,0,10,54.6,RENT,debt_consolidation,Northeast,2025,1,C (Prime)
L111005,740,45100.0,38.4,18900.0,36,4.8,0,4,56.9,MORTGAGE,debt_consolidation,South,2023,1,B (Prime+)
L111006,652,108100.0,10.5,10700.0,60,3.7,0,11,20.6,RENT,medical,South,2022,1,C (Prime)
L111007,638,17100.0,25.3,5000.0,60,3.9,2,5,8.1,RENT,small_business,Midwest,2022,0,D (Near-Prime)
L111008,706,26300.0,20.4,4900.0,60,2.1,1,6,23.0,OWN,home_improvement,Midwest,2024,0,B (Prime+)
L111009,760,40000.0,12.8,3600.0,36,2.3,1,9,86.0,OWN,medical,Northeast,2025,0,A (Super-Prime)
L111010,548,70500.0,20.1,3100.0,60,15.4,0,6,57.8,RENT,credit_card,Northeast,2022,0,E (Subprime)
L111011,688,139500.0,16.5,20700.0,36,0.6,0,9,24.0,MORTGAGE,credit_card,West,2025,0,C (Prime)
L111012,721,80500.0,6.0,7700.0,36,2.0,0,7,56.3,RENT,other,Midwest,2023,0,B (Prime+)
L111013,590,62600.0,21.8,19700.0,36,4.3,1,9,63.1,MORTGAGE,credit_card,West,2025,0,D (Near-Prime)
L111014,624,53700.0,19.4,23000.0,36,3.9,0,9,9.7,MORTGAGE,auto,South,2025,1,D (Near-Prime)
L111015,722,22200.0,6.3,16100.0,60,3.6,1,6,21.7,MORTGAGE,debt_consolidation,South,2024,1,B (Prime+)
L111016,628,40000.0,10.7,23400.0,36,11.9,0,10,13.1,RENT,credit_card,Midwest,2022,0,D (Near-Prime)
L111017,640,92700.0,26.2,15300.0,36,19.6,0,3,35.1,MORTGAGE,auto,Northeast,2022,0,D (Near-Prime)
L111018,791,63600.0,21.7,3300.0,36,0.3,1,14,21.1,MORTGAGE,medical,Northeast,2024,0,A (Super-Prime)
L111019,620,40200.0,19.7,10300.0,60,5.0,0,6,58.5,OWN,debt_consolidation,West,2025,1,D (Near-Prime)
L111020,625,53100.0,11.4,5600.0,60,6.7,0,14,7.4,MORTGAGE,debt_consolidation,South,2024,0,D (Near-Prime)
L111021,532,38800.0,33.8,10100.0,36,8.7,1,11,30.7,MORTGAGE,debt_consolidation,Northeast,2024,0,E (Subprime)
L111022,611,20600.0,8.3,11400.0,60,7.2,0,7,38.8,RENT,debt_consolidation,South,2025,1,D (Near-Prime)
L111023,602,48200.0,16.1,9800.0,36,6.7,0,12,57.4,RENT,debt_consolidation,South,2023,1,D (Near-Prime)
L111024,791,39100.0,9.4,8900.0,36,4.9,0,5,16.3,MORTGAGE,home_improvement,West,2025,0,A (Super-Prime)
L111025,759,28900.0,6.6,4300.0,36,1.7,1,10,50.3,MORTGAGE,medical,Northeast,2024,0,A (Super-Prime)
L111026,600,48700.0,10.9,21000.0,36,7.9,0,11,50.4,RENT,credit_card,West,2023,0,D (Near-Prime)
L111027,807,45900.0,6.9,11700.0,36,2.3,0,9,56.4,MORTGAGE,medical,South,2025,0,A (Super-Prime)
L111028,730,58200.0,17.4,50000.0,36,21.3,0,7,31.5,OWN,other,Midwest,2023,0,B (Prime+)
L111029,669,54300.0,15.7,18500.0,36,17.3,0,10,62.9,RENT,auto,Northeast,2024,0,C (Prime)
L111030,732,58700.0,16.7,14100.0,60,5.3,1,7,30.5,RENT,small_business,West,2025,0,B (Prime+)
L111031,705,47800.0,21.1,4700.0,36,5.4,0,9,42.8,MORTGAGE,medical,South,2022,0,B (Prime+)
L111032,632,37000.0,8.1,9300.0,36,6.8,0,8,42.7,MORTGAGE,debt_consolidation,South,2025,0,D (Near-Prime)
L111033,568,50900.0,11.7,4700.0,36,5.7,0,4,50.4,RENT,debt_consolidation,Northeast,2024,0,E (Subprime)
L111034,622,53300.0,16.8,4600.0,36,3.1,0,10,28.9,MORTGAGE,home_improvement,South,2023,0,D (Near-Prime)
L111035,680,86600.0,8.2,11400.0,36,7.6,0,6,58.5,RENT,credit_card,South,2025,0,C (Prime)
L111036,658,54800.0,4.5,18500.0,36,9.5,1,9,50.1,MORTGAGE,debt_consolidation,Midwest,2024,0,C (Prime)
L111037,633,37900.0,7.1,14600.0,60,1.4,0,5,65.0,MORTGAGE,credit_card,South,2025,0,D (Near-Prime)
L111038,743,80400.0,4.7,7700.0,36,1.0,0,10,47.0,MORTGAGE,home_improvement,South,2022,0,B (Prime+)
L111039,612,52700.0,1.3,12500.0,36,5.3,2,10,11.2,RENT,debt_consolidation,Northeast,2024,0,D (Near-Prime)
L111040,738,80800.0,31.8,5900.0,60,10.3,2,8,57.2,MORTGAGE,debt_consolidation,South,2025,0,B (Prime+)
L111041,650,157200.0,14.0,6000.0,36,2.5,0,7,17.1,MORTGAGE,credit_card,West,2023,0,D (Near-Prime)
L111042,688,80100.0,18.7,7200.0,60,0.4,0,5,38.1,RENT,medical,South,2022,0,C (Prime)
L111043,609,28300.0,6.4,10000.0,36,1.2,0,8,60.4,MORTGAGE,credit_card,West,2023,0,D (Near-Prime)
L111044,680,33700.0,20.2,7500.0,36,2.1,0,8,23.6,RENT,debt_consolidation,Midwest,2024,0,C (Prime)
L111045,630,69200.0,6.8,12500.0,36,1.7,1,6,18.8,RENT,auto,South,2023,0,D (Near-Prime)
L111046,569,23400.0,28.9,12000.0,36,1.5,1,6,41.5,MORTGAGE,credit_card,Northeast,2024,1,E (Subprime)
L111047,679,42200.0,1.6,8000.0,36,3.2,0,10,25.8,RENT,home_improvement,West,2023,0,C (Prime)
L111048,677,59500.0,15.3,22300.0,60,4.9,0,8,28.9,RENT,medical,Midwest,2024,0,C (Prime)
L111049,734,41600.0,21.2,11700.0,60,2.3,0,13,27.4,OWN,auto,Northeast,2025,1,B (Prime+)
L111050,699,34700.0,18.4,25600.0,60,8.8,0,7,48.5,OWN,auto,South,2025,1,C (Prime)
L111051,616,51900.0,8.3,41500.0,60,7.4,0,13,67.3,MORTGAGE,medical,West,2024,0,D (Near-Prime)
L111052,641,44000.0,29.4,4600.0,36,3.3,0,7,73.3,OWN,medical,Northeast,2025,1,D (Near-Prime)
